,DATA,TITULO,KW,RESUMO,URL,TARGET
27,2019-03-08 19:27:07,Mulher é morta por ex-companheiro na Zona Oeste do Rio,"['zona', 'evânio', 'vítima', 'mulher', 'morta', 'família', 'conta', 'rio', 'deus', 'acordo', 'excompanheiro', 'crime', 'oeste', 'corpo', 'carine']","Marcos Nunes e Rafael Nascimento Tamanho do textoRIO — A cabeleireira Carine Alves Lobo, de 29 anos, foi encontrada morta por estrangulamento, nesta sexta-feira, Dia Internacional da Mulher, em Padre Miguel, na Zona Oeste do Rio.
O veículo, um Gol de cor escura, era da vítima, de acordo com a Polícia Civil.
Atendendo um pedido do ex-namorado, ela fez algumas compras e levou o que o ex-companheiro pediu para uma casa onde ele estava.
Vítima havia superado um câncerDe acordo com a família, Carine era bastante trabalhadora e tinha muitos amigos.
Moradora de Senador Camará, também na Zona Oeste, ela tinha dois salões de beleza, que conseguiu a muito custo.","https://extra.globo.com/casos-de-policia/mulher-morta-por-ex-companheiro-na-zona-oeste-do-rio-23509145.html
",0
28,2019-03-08 09:51:00,Paisagista agredida faz postagem em homenagem ao Dia Internacional da Mulher,"['homenagem', 'quebrou', 'postagem', 'mulher', 'mulheres', 'internacional', 'vida', 'paisagista', 'elaine', 'acusado', 'agredida', 'violência', 'serra']","RIO - A paisagista Elaine Peres Caparroz, de 55 anos, usou seu perfil no Instagram para homenagear as mulheres no Dia Internacional da Mulher.
Receba as newsletters do Globo: Digite as letras da imagem: Trocar imagem Cadastrar Já recebe a newsletter diária?
Estes depoimentos poderão ajudar muitas mulheres a se prevenirem e as que já passaram a encontrar força para seguir em frente!
Feliz dia internacional da Mulher!
Vinícius Serra alegou, em depoimento, que teve um surto após beber vinho durante o jantar com Elaine e, por isso, a agressão ocorreu.","https://oglobo.globo.com/rio/celina/paisagista-agredida-faz-postagem-em-homenagem-ao-dia-internacional-da-mulher-23507328
",0
29,2019-03-08 00:00:00,"1 dia depois de Bolsonaro anunciar fim das lombadas eletrônicas, ministro diz que elas continuarão 'onde for absolutamente necessário'","['bolsonaro', 'lombadas', 'eletrônica', 'continuarão', 'eletrônicas', 'lombada', '1', 'necessário', 'afirmou', 'velocidade', 'investir', 'vamos', 'anunciar', 'excesso', 'absolutamente', 'presidente', 'ministro', 'monitoramento']","O ministro da Infraestrutura, Tarcísio Freitas, afirmou nesta sexta-feira (8) que a instalação de lombadas eletrônicas nas estradas federais será reavaliada.
O que disse Bolsonaro“Decisão nossa: não teremos mais nenhuma nova lombada eletrônica para o Brasil.
Bolsonaro citou como exemplo a Rodovia Rio-Santos e criticou o excesso de lombadas nas estradas: “Há uma quantidade enorme de lombadas eletrônicas no Brasil.
Se gasta muito dinheiro com lombada eletrônica, arrecadado por pedágio, que, no fundo, vai dar mais lucro para quem está realmente explorando aquela lombada eletrônica e você fica com um péssimo trabalho no tocante, então, à manutenção das rodovias”, disse.
“Se começou a botar lombada, lombada, lombada, lombada, a deficiência de geometria queria se resolver com a lombada, a deficiência de sinalização queria se resolver com a lombada e, no final das contas, se criou uma grande dificuldade para o órgão conseguir processar essa quantidade de multas”, afirmou.","https://g1.globo.com/carros/noticia/2019/03/08/1-dia-depois-de-bolsonaro-anunciar-fim-das-lombadas-eletronicas-ministro-diz-que-elas-continuarao-onde-for-absolutamente-necessario.ghtml
",0
30,2019-02-14 00:00:00,Homem é preso com quatro quilos de maconha e armas de fogo em Rio Pardo de Minas,"['armas', 'preso', 'suspeito', 'quilos', 'sacos', 'minas', 'maconha', 'rio', 'homem', 'pardo', 'receberam', 'plásticos', 'fogo']",Homem é preso com quatro quilos de maconha e armas de fogo em Rio Pardo de MinasMilitares receberam denúncias afirmando que o homem escondia armas na casa dele; droga estava escondida em sacos plásticos dentro do quarto do suspeito.,"https://g1.globo.com/mg/grande-minas/noticia/2019/02/14/homem-e-preso-com-quatro-quilos-de-maconha-e-armas-de-fogo-em-rio-pardo-de-minas.ghtml
",0
31,2019-02-13 00:00:00,"Dono de clínicas psiquiátricas é indiciado por posse de armas de uso restrito, diz polícia","['armas', 'paraná', 'restrito', 'polícia', 'dono', 'preso', 'psiquiátricas', 'indiciado', 'clínicas', 'público', 'nicolau', 'posse', 'paulo', 'encontradas', 'inquérito', 'uso']","Paulo Nicolau, dono de clínicas psiquiátricas em Londrina, no norte do Paraná, onde foram encontradas 24 armas e 1,9 mil cápsulas de munição , foi indiciado nesta quarta-feira (13) por posse de armas de uso restrito, que tem pena prevista de 3 a 6 anos de prisão.
A defesa de Paulo Nicolau dele disse que não vai se manifestar por enquanto, porque ainda não teve conhecimento do teor do inquérito.
Entre as armas encontradas em escritórios das clínicas, estavam uma submetralhadora e canetas revólveres.
Oliveira explicou que o dono das armas não foi preso porque se apresentou espontaneamente para explicar a situação.
“Ele [Paulo Nicolau] disse que essas pessoas que venderam sabiam do seu interesse de colecionar armas de fogo, e essas vendas teriam sido na frente da casa dele”, detalhou Ovileira.","https://g1.globo.com/pr/norte-noroeste/noticia/2019/02/13/dono-de-clinicas-psiquiatricas-e-indiciado-por-posse-de-armas-de-uso-restrito-diz-policia.ghtml
",0
32,2019-02-16 09:12:14-03:00,PM apreende cinco armas de fogo durante madrugada deste sábado,"['armas', 'munições', 'pistola', 'polícia', 'registrada', 'revólver', 'madrugada', 'arma', 'apreende', 'pm', 'fogo', 'calibre', 'ocorrência', '38', 'delegacia', 'sábado']","Os flagrantes aconteceram em diversas regiões do Distrito FederalDa Redaçãoredacao@grupojbr.comA Polícia Militar do DF apreendeu cinco armas em várias regiões da capital.
Além da pistola, também foram apreendidas uma arma de fabricação artesanal, de calibre 22, e duas munições calibre 762.
Às 22h34, em uma via pública do setor P Sul, em Ceilândia, um homem foi detido portando um revólver calibre 38, com seis munições intactas.
Minutos depois, em Santa Maria, a Polícia Militar deteve um homem que estava com um revólver calibre 38 com cinco munições intactas.
Com um deles foi encontrado um revólver calibre 38.","http://www.jornaldebrasilia.com.br/cidades/pm-apreende-cinco-armas-de-fogo-durante-madrugada-deste-sabado/
",0
33,,PM apreende seis armas de fogo sem registro no Distrito Federal,"['armas', 'munições', 'revólveres', 'registro', 'pistola', 'arma', 'apreende', 'pm', 'federal', 'calibre', '38', 'distrito', '22', 'fogo']","A Polícia Militar apreendeu seis armas de fogo entre a noite dessa sexta-feira (15/2) e a madrugada deste sábado (16), em vários pontos do Distrito Federal.
Entre os objetos, estavam duas pistolas, três revólveres calibre .38 e uma arma de fabricação artesanal.
Com ele também estavam uma arma artesanal calibre .22 e munições 762.
Uma pistola da fabricante Bereta, calibre .22, foi encontrada com o motorista de um carro na BR-060, próximo à Fazendinha.
Segundo a PM, todas as pessoas flagradas portando ilegalmente armas de fogo foram encaminhadas para as delegacias das respectivas regiões.","https://www.metropoles.com/distrito-federal/seguranca-df/pm-apreende-seis-armas-de-fogo-sem-registro-no-distrito-federal
",0
34,2019-02-10 00:00:00,Quatro suspeitos são presos em Tucuruí e armas são apreendidas durante operação,"['armas', 'operação', 'marabá', 'ilegal', 'policial', 'flagrante', 'apreendidas', 'policiais', 'civis', 'tucuruí', 'equipe', 'deca', 'suspeitos', 'presos', 'fogo']","De acordo com balanço da Operação Model divulgado no sábado (9), a equipe policial apreendeu também armas de fogo ilegais e motosserras usadas na extração ilegal de madeira.
Cinco homens foram presos em flagrante por porte ilegal de armas e por crimes previstos na Lei de Crimes Ambientais.
Participaram da operação, ao todo, 12 policiais civis.
No caminho, explica o delegado Alexandre, os policiais civis se depararam com um carregamento ilegal de madeiras tipo castanheira.
Os policiais civis revidaram e fizeram uma varredura na área da mata, porém ninguém foi encontrado.","https://g1.globo.com/pa/para/noticia/2019/02/10/quatro-suspeitos-sao-presos-em-tucurui-e-armas-sao-apreendidas-durante-operacao.ghtml
",0
35,2019-02-12 00:00:00,Grupo é detido com armas e munição em Divinópolis,"['armas', 'munições', 'quintino', 'polícia', 'detidas', 'munição', 'segundafeira', 'detido', 'pm', 'jovens', 'divinópolis', 'militar', 'envolvidos']","Quatro pessoas foram detidas com armas e munições na noite de segunda-feira (11), no Bairro Quintino, em Divinópolis.
Segundo a Polícia Militar (PM), dentre os envolvidos estão dois adolescentes de 15 e 17 anos, e dois jovens de 19 e 21 anos.","https://g1.globo.com/mg/centro-oeste/noticia/2019/02/12/grupo-e-detido-com-armas-e-municao-em-divinopolis.ghtml
",0
36,2019-02-28 15:15:24+00:00,MP mira “laranjas” por disparo de notícias falsas nas eleições de 2018,"['revelou', 'bolsonaro', 'mira', 'notícias', 'processo', 'mp', 'falsas', 'eleitoral', 'whatsapp', '2018', 'massa', 'mensagens', 'candidatos', 'serviços', 'políticos', 'disparo', 'laranjas', 'eleições']","O novo processo investiga se políticos compraram serviços de envio de mensagens em massa para os candidatos à presidênciaO Ministério Público (MP) está fazendo uma nova investigação sobre casos de distribuição em massa de notícias falsas nas eleições de 2018.
Esse novo processo quer descobrir se políticos serviram como “laranjas”, comprando serviços para envio de mensagens em massa para os candidatos à presidência Jair Bolsonaro (PSL) e Fernando Haddad (PT).
Caso isso aconteça, o processo pode subir para o TRE (Tribunal Regional Eleitoral) ou para o TSE (Tribunal Superior Eleitoral).
Reportagem do UOL revelou que, horas após a publicação da notícia, uma agência da campanha de Bolsonaro apagou registros de disparos.
Além de WhatsApp e Facebook, serão intimados Twitter, YouTube, Instagram e Telegram.","https://www.cartacapital.com.br/justica/mp-mira-laranjas-por-disparo-de-noticias-falsas-nas-eleicoes/
",0
37,2019-02-27 00:00:00,Homem é detido por disparo e porte irregular de arma de fogo em Juiz de Fora,"['irregular', 'autor', 'polícia', 'porte', 'vítima', 'detido', 'arma', 'homem', 'pm', '40', 'disparos', 'disparo', 'colete', 'esposa', 'juiz', 'fogo']","Pistola 9 mm foi apreendida com homem de 40 anos após relatos de disparos durante discussão com esposa em Juiz de Fora — Foto: Reprodução/TV IntegraçãoUm homem de 40 anos foi detido por disparo e posse ilegal de arma de fogo de calibre restrito na noite desta terça (26) em Juiz de Fora.
A Polícia Militar (PM) foi acionada porque disparos foram ouvidos após autor discutir com a esposa.
Na ocorrência, a arma de fogo e um colete balístico foram apreendidos.
O homem assumiu que a arma era dele, mas não disse nada sobre os disparos nem como adquiriu a arma e o colete balístico.
De acordo com a PM, o homem de 40 anos foi apontado como autor de uma ameaça em junho de 2009.","https://g1.globo.com/mg/zona-da-mata/noticia/2019/02/27/homem-e-detido-por-disparo-e-porte-irregular-de-arma-de-fogo-em-juiz-de-fora.ghtml
",0
38,2019-02-28 15:40:36-03:00,Policial faz disparo em escola de Linhares ao prender jovem que fazia tráfico no local,"['prender', 'alunos', 'polícia', 'policial', 'drogas', 'policiais', 'delegacia', 'escola', 'tráfico', 'linhares', 'jovem', 'disparo', 'aulas', 'militares']","Foto: Divulgação/ PMUm policial fez um disparo dentro de uma escola no bairro Araçás, em Linhares, na quarta-feira (27).
Os militares atenderam a uma denúncia de que um dos alunos da Escola Estadual Polivalente José de Caldas Brito estaria vendendo drogas no local.
Para dispersar o tumulto, o policial fez o disparo.
A Polícia ainda apreendeu drogas, um canivete e um celular.
A direção da escola foi procurada pela reportagem da TV Vitória e afirma que as aulas continuam normalmente nesta quinta-feira (28).","https://www.folhavitoria.com.br/policia/noticia/02/2019/policial-faz-disparo-em-escola-de-linhares-ao-prender-jovem-que-fazia-trafico-no-local
",0
39,,Bahia Notícias / Notícia / Justiça vai investigar 'laranjas' utilizados para disparo de mensagens de massa nas eleições,"['notícia', 'questões', 'laranjas', 'renildo', 'falar', 'disparo', 'social', 'eleições', 'utilizados', 'momo', 'massa', 'mensagens', 'carnaval', 'notícias', 'sofreu', 'direitos', 'investigar', 'respeito', 'justiça', 'rei']","O Rei Momo do Carnaval de Salvador de 2019 destacou a importância da figura momesca utilizando uma analogia: “o Rei Momo está par o Carnaval assim como o Papai Noel está para o Natal”.
O educador social de 42 anos, que já ocupou o posto em 2014, comparou o que mudou no papel exercido e na importância do Rei Momo entre o primeiro reinado a agora.
“Nós começamos a discutir a questão de ter um Rei Momo, que além da festa e diversão, também pudesse falar de direitos e do enfrentamento a violações.
Com 115 quilos, o Rei Momo falou também sobre a gordofobia e discriminação que já sofreu pelo seu peso.
“Todo mundo que é gordo já sofreu de alguma forma, com apelidos, vira referência, 'Olha o gordinho aí', 'Ah ta do lado do gordinho'”, assegurou o Rei Momo.","https://www.bahianoticias.com.br/noticia/232916-justica-vai-investigar-laranjas-utilizados-para-disparo-de-mensagens-de-massa-nas-eleicoes.html
",0
40,2019-02-25 00:00:00,Jovens fazem disparo de janela de ônibus e são detidos pela PM em Juiz de Fora,"['janela', 'munições', 'ônibus', 'foraarma', 'detidos', 'pm', 'disparo', 'jovens', 'localizadas', 'juiz']",Jovens fazem disparo de janela de ônibus e são detidos pela PM em Juiz de ForaArma e munições foram localizadas e apreendidas após buscas no coletivo.,"https://g1.globo.com/mg/zona-da-mata/noticia/2019/02/25/jovens-fazem-disparo-de-janela-de-onibus-e-sao-detidos-pela-pm-em-juiz-de-fora.ghtml
",0
41,,Sorriso: Menor tenta tirar arma de policial e guarnição é obrigada efetuar disparo,"['tentando', 'serem', 'rondas', 'revoltado', 'policial', 'guarnição', 'arma', 'tenta', 'tirar', 'reprodução', 'relato', 'disparo', 'êxito', 'sorriso', 'efetuar', 'tática']","Em rondas pelo bairro Nova Aliança, em Sorriso, próximo ao campo de futebol, a Força Tática se deparou com um grupo de pessoas que ao avistarem os policiais tentaram se evadir do local, mas êxito.
Todos do grupo foram abordados mas nada de ilícito foi encontrado.
Ao serem liberados, um menor de 17 anos que estava no grupo, e junto a sua mãe, revoltado com abordagem, segundo relato no BO, investiu contra a guarnição tentando pegar a arma de um dos policiais.
A guarnição efetuou um disparo de munição de impacto controlado (bala de borracha) para cessar a investida.
Foto reprodução","http://mtnoticias.net/sorriso-menor-tenta-tirar-arma-de-policial-e-guarnicao-e-obrigada-efetuar-disparo/
",0
42,2019-02-22 00:00:00,Operação da PCDF prende 103 foragidos em 5 dias: 'Sem disparo ou violência',"['polícia', 'números', 'operação', 'prende', '103', 'segundafeira', '5', 'mandados', 'dias', 'justiça', 'repressão', 'ações', 'disparo', 'foragidos', 'cumpridos', 'qualificada', 'violência', 'pcdf']","Operação começou na segunda-feira e teve fim nesta sexta (22/2) (foto: Alan Rios/Esp.
CB/D.A Press)A Polícia Civil prendeu 103 foragidos da Justiça em cinco dias, no Distrito Federal.
“Essa operação tem por objetivo estabelecer uma repressão cada vez mais qualificada, tanto na parte da investigação quanto no cumprimento de mandados.
Entre os mandados cumpridos, o caso que mais chamou atenção dos policiais foi de um acusado de estupro com pena de mais de 30 anos de prisão determinada pela Justiça.
Ação inteligenteAlém da expressividade dos números de mandados cumpridos na operação, a corporação destacou ainda que as ações foram realizadas de forma estratégica para evitar conflitos.","https://www.correiobraziliense.com.br/app/noticia/cidades/2019/02/22/interna_cidadesdf,739204/operacao-da-pcdf-prende-103-foragidos-em-5-dias-sem-disparo.shtml
",0
43,2019-02-28 09:37:20-03:00,Menino de 9 anos tenta assaltar joalheria com arma de brinquedo,"['menino', '9', 'daniela', 'filho', 'disse', 'joalheria', 'vídeo', 'assaltar', 'arma', 'loja', 'tenta', 'argentina', 'trás', 'brinquedo']","Um menino de 9 anos foi flagrado por câmera de segurança tentando assaltar uma joalheria em Moreno (província de Buenos Aires, Argentina) com uma arma de brinquedo.
As imagens mostraram o menino entrando na loja, aproximando-se do balcão e tirando a arma falsa da calça.
Segundo o jornal ""La Nación"", Nicolás García, dono da joalheria, percebeu que o menino não tinha uma arma de verdade e o enxotou da loja, sem resistência.
A mãe do menino, identificada como Daniela, de 28 anos, reconheceu o filho ao assistir ao vídeo.
A argentina disse que o filho foi expulso da escola no ano passado por mau comportamento.","https://extra.globo.com/noticias/page-not-found/menino-de-9-anos-tenta-assaltar-joalheria-com-arma-de-brinquedo-23487944.html
",0
44,2019-02-28 00:00:00,"Suspeito de tráfico é preso em casa com drogas, arma de fogo e objetos roubados","['preso', 'ii', 'suspeito', 'roubadospolícia', 'roubados', 'objetos', 'drogas', 'casa', 'arma', 'investigações', 'informou', 'tráfico', 'prisão', 'setor', 'fogo']","Suspeito de tráfico é preso em casa com drogas, arma de fogo e objetos roubadosPolícia Civil informou que as investigações começaram após uma denúncia anônima.
Prisão aconteceu no setor Aureny II.","https://g1.globo.com/to/tocantins/noticia/2019/02/28/suspeito-de-trafico-e-preso-em-casa-com-drogas-arma-de-fogo-e-objetos-roubados.ghtml
",0
45,2019-02-28 00:00:00,Prefeito suspeito de fraude eleitoral é preso pela PF após jogar arma e celular por cima de muro,"['oliveira', 'preso', 'prefeito', 'jogar', 'suspeito', 'fraude', 'pf', 'tentou', 'eleitoral', 'polícia', 'arma', 'muro', 'objetos', 'celular', 'posse']","Prefeito suspeito de fraude eleitoral é preso pela PF após jogar arma e celular por cima de muroPrefeito de Oliveira de Fátima foi preso em flagrante por posse ilegal de arma de fogo.
Segundo a Polícia Federal, ele tentou se desfazer de objetos durante cumprimento de mandado de busca.","https://g1.globo.com/to/tocantins/noticia/2019/02/28/prefeito-suspeito-de-fraude-eleitoral-e-preso-pela-pf-apos-jogar-arma-e-celular-por-cima-de-muro.ghtml
",0
46,2019-02-26 00:00:00,Jovem é preso por porte de arma em Resende,"['residência', 'pistola', 'preso', 'polícia', 'porte', 'suspeito', 'resende', 'arma', 'moradores', 'policiais', 'pm', 'receberam', 'jovem', 'revistar']","De acordo com a Polícia Militar (PM), os agentes receberam a denúncia de que um homem estaria exibindo uma arma e ameaçando moradores no local.
Policiais foram até a casa do suspeito e, ao revistar a residência, uma pistola foi encontrada no quarto dele.
O jovem confessou ser o dono da arma e disse que faz parte de uma facção criminosa.","https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2019/02/26/jovem-e-preso-por-porte-de-arma-em-resende.ghtml
",0
47,2019-02-28 12:11:59+00:00,Jovem é apreendido em Pedra do Indaiá com simulacro de arma,"['apreendido', 'polícia', 'adolescente', 'volta', 'realizou', 'rastreamento', 'simulacro', 'arma', 'pedra', 'indaiá', 'publicidade', 'jovem', 'continua', '17']","- CONTINUA APÓS A PUBLICIDADE -Por volta das 17 horas de ontem (27), em Pedra do Indaiá, a Polícia Militar, após informações, realizou rastreamento com o objetivo de localizar um menor que, possivelmente, teria em sua posse uma arma de fogo.
O adolescente, de 17 anos, foi localizado e afirmou ser proprietário de um simulacro de arma, o qual comprou de um desconhecido na cidade de Formiga.
- CONTINUA APÓS A PUBLICIDADE -Diante do exposto, o adolescente foi encaminhado à Delegacia de Polícia Civil com o objeto apreendido.
► DEIXE ABAIXO SEU COMENTÁRIO ◄","https://www.jornalcidademg.com.br/jovem-e-apreendido-em-pedra-do-indaia-com-simulacro-de-arma/
",0
48,2019-02-28 17:18:39+00:00,Hellboy aparece com espada de fogo e arma em novos pôsteres,"['viveu', 'usou', 'vilã', 'bruxas', 'of', 'merlin', 'westworld', 'arma', 'nimue', 'aparece', 'truques', 'pôsteres', 'hellboy', 'fogo', 'espada']","Hellboy teve dois novos pôsteres divulgados.
Nos quadrinhos de Hellboy, a Rainha de Sangue é Nimue, a maior de todas as bruxas britânicas, que viveu na era arthuriana e era amante de Merlin.
Sem Merlin, porém, Nimue enlouqueceu, e sua loucura era tamanha que todas as outras bruxas julgaram melhor matá-la, esquartejá-la e espalhar seus pedaços pela Terra.
David Harbour faz o papel principal, Ian McShane é o Professor Broom e Milla Jovovich é a vilã.
Neil Marshall (Westworld, Constantine, Game of Thrones) é o diretor e o lançamento está marcado para 11 de abril.","https://www.omelete.com.br/hellboy/hellboy-aparece-com-espada-de-fogo-e-arma-em-novos-posteres
",0
49,,Pedidos de posse de arma em Joinville crescem 25% após decreto,"['crescem', 'polícia', 'públicos', 'período', 'arma', '25', 'lei', 'solicitações', 'pedidos', 'decreto', 'posse', 'realizado', 'obras', 'joinville']","*Por Hassan FariasO número de solicitações de posse de arma de fogo aumentou 25% na região Norte do Estado após a assinatura pelo presidente Jair Bolsonaro (PSL) do decreto de flexibilização das regras.
Desde 15 de janeiro, foram 250 novos pedidos protocolados na Polícia Federal de Joinville, único local que recebe as requisições na região.
No mesmo período do ano passado, foram registradas 200 solicitações, sendo 50 a menos do que foi protocolado neste ano.
Porém, o delegado e chefe da PF em Joinville, Alexandre de Andrade Silva, confirma que, geralmente, a maioria dos pedidos são concedidos.
Interdição no CentroA rua Engenheiro Niemeyer está parcialmente interditada para obras de saneamento básico no Centro de Joinville.","https://www.nsctotal.com.br/colunistas/saavedra/pedidos-de-posse-de-arma-em-joinville-crescem-25-apos-decreto
",0
50,,"Polícias Civil e Militar apreendem dinheiro, droga, arma e munição em Senador Guiomard","['polícia', 'polícias', 'guiomard', 'revólver', 'militar', 'r', 'crimes', 'drogas', 'senador', 'droga', 'dinheiro', 'munição', 'arma', 'tráfico', 'josué', 'município', 'associação', 'civil', 'apreendem']","Como desfecho de uma investigação dos agentes da Polícia Civil do município de Senador Guiomard, uma operação conjunta da Polícia Civil e Militar resultou na prisão de Josué Gomes do Nascimento, 26 anos, conhecido como “Palhacim” e na apreensão do menor V. R. S., de 16 anos.
Policiais chegaram até a residência de Josué, no bairro Jardim Botânico, e foram recebidos por tiros efetuados pelo suspeito.
Neste momento, o investigado tentou fugir, mas foi contido pela equipe, juntamente com o menor que estava na casa.
Segundo um agente da polícia civil que participou da ação, o revólver é de propriedade de uma empresa de vigilância do município, e teria sido roubado em dezembro de 2018.
O menor apreendido responderá pelos atos infracionais referente ao tráfico de drogas e associação para o tráfico e após os procedimentos será liberado ao responsável legal mediante termo de compromisso.","http://www.agencia.ac.gov.br/policias-civil-e-militar-apreendem-dinheiro-droga-arma-e-municao-em-senador-guiomard/
",0
51,2019-02-27 20:21:18+00:00,Quase 30 armas de clube de tiro de SP agora estão nas ruas,"['armas', 'tiro', 'polícia', 'gente', 'segurança', 'quase', 'roubo', 'arma', 'ruas', 'mercado', '30', 'calibre', 'clube', 'sp']","O arsenal do clube de tiro é de 58 unidades de diversos calibres.
Langeani estabelece um comparativo com o caso do clube de tiro em SP.
Só desse episódio do roubo de arma do clube de tiro, a gente está falando de três dias de trabalho da polícia que foram jogados fora.
Para ele, o episódio do roubo no clube de tiro oferece risco real à população.
Quando a gente tem um aumento de mais gente usando arma, a gente vai ter mais clube de tiro, mais empresa de segurança privada.","https://ponte.org/quase-30-armas-de-clube-de-tiro-de-sp-agora-estao-nas-ruas/
",0
52,2019-02-28 00:00:00,Trio é preso tentando arremessar granada caseira e armas para dentro de presídio do Complexo do Curado,"['tentando', 'armas', 'preso', 'presídio', 'granada', 'fuga', 'policial', 'caseira', 'complexo', 'recife', 'curado', 'trio', 'arremessar', 'presos', 'fogo', 'guarita']","Dois homens e uma mulher foram presos em flagrante tentando arremessar uma granada caseira, armas e máscaras pelo muro do Presídio Frei Damião de Bozzano, no Complexo do Curado, no bairro do Sancho, na Zona Oeste do Recife .
Segundo o Sindicato dos Agentes Penitenciários de Pernambuco (Sindasp-PE), o grupo foi abordado próximo à guarita 5 do presídio.
Com o trio, foram apreendidas duas armas de fogo calibre 38, além de munição e da granada artesanal.
""O trio chegou próximo à guarita 5 do presídio e estavam de posse de dois revólveres e uma granada de fabricação caseira.
Na abordagem, um deles repassou a informação, durante interrogatório, que a granada seria atirada contra o policial que estava na guarita"", diz.","https://g1.globo.com/pe/pernambuco/noticia/2019/02/28/trio-e-preso-tentando-arremessar-armas-e-granada-caseira-para-dentro-de-presidio-do-complexo-do-curado.ghtml
",0
53,2019-02-27 00:00:00,Homem é preso pelo 8º BPM por porte ilegal de arma de fogo em Paraíso do Tocantins-TO.,"['touma', 'preso', 'tocantinstoo', 'prisão', 'militares', 'fogo', 'atitudes', 'voz', 'paraíso', 'homem', 'bpm', 'porte', 'flagrante', 'ilegal', 'arma', '8º', 'torno', 'tocantinsto', 'policiais']","Na madrugada desta segunda-feira (25), policiais militares do 8º BPM prenderam em flagrante delito um homem portando ilegalmente uma arma de fogo em setor da região sul de Paraíso do Tocantins-TO.
O 190 foi acionado acerca de um possível abate e furto de animal, quando os policiais militares patrulhavam diligenciando em torno do caso, localizaram, em atitudes suspeitas, um indivíduo conduzindo uma bicicleta que ao ser abordado, submetido a busca pessoal, estava com um revólver calibre 22, com 6 munições intactas, e que deu explicações estranhas e não convincentes sobre suas atitudes.
Ao receber voz de prisão, foi conduzido pelos Policiais Militares até a Central de Flagrantes onde foi ratificado o auto de prisão em flagrante e a arma apreendida.
Foto: Divulgação/PM TOUma das missões da Polícia Militar do Tocantins é assegurar a ordem pública em todo o território tocantinense.
E essa arma apreendida, tirada de circulação, é motivo de se ter a sensação de dever cumprido, pois representa menos um objeto altamente letal nas mãos de pessoas erradas.","http://surgiu.com.br/2019/02/27/homem-e-preso-pelo-8o-bpm-por-porte-ilegal-de-arma-de-fogo-em-paraiso-do-tocantins-to/
",0
54,2019-02-22 00:00:00,Henrique Fogaça posta foto com arma e provoca polêmica com seguidores,"['fogaça', 'henrique', 'imagem', 'arma', 'polêmica', 'foto', 'umaà', 'comentários', 'instagram', 'mata', 'provoca', 'gatilho', 'posta', 'esportivo', 'seguidores']","Fogaça e a esposa postaram a foto no Instagram (foto: Reprodução/Instagram)O chefpublicou uma foto no Instagram na manhã desta sexta-feira, 22, e provocou uma polêmica nos comentários.
Na imagem, o jurado do MasterChef segura uma arma ao lado da esposa,""Tiro esportivo.
Dia de concentração, adrenalina e equilíbrio"", escreveu na legenda.A publicação despertou umaà prática de tiro esportivo.
""Imagem desnecessária, deixando de seguir"", ""Credo, que horror"" e ""Péssimo exemplo"" são alguns exemplos de opiniões expressas por seguidores.
Já te admirava, admiro ainda mais agora"".","https://www.uai.com.br/app/noticia/mexerico/2019/02/22/noticias-mexerico,242044/henrique-fogaca-posta-foto-com-arma-e-provoca-polemica-com-seguidores.shtml
",0
55,2019-02-25 00:00:00,Homem é preso com maconha e arma escondidas em carro durante fiscalização em Garça,"['preso', 'garça', 'faróis', 'escondidas', 'maconha', 'arma', 'homem', 'motor', 'garçadroga', 'fiscalização', 'carro', 'laterais', 'forros', 'compartimento']","Homem é preso com maconha e arma escondidas em carro durante fiscalização em GarçaDroga estava escondida nas laterais, forros do assoalho, compartimento do motor, estepe e em compartimento dos faróis.","https://g1.globo.com/sp/bauru-marilia/noticia/2019/02/25/homem-e-preso-com-maconha-e-arma-escondidas-em-carro-durante-fiscalizacao-em-garca.ghtml
",0
56,,Motociclista dispensa arma de fogo em perseguição policial na cidade de Bias Fortes,"['cidade', 'motocicleta', 'ocupantes', 'policial', 'ordem', 'email', 'arma', 'perseguição', 'cor', 'motociclista', 'dispensa', 'bias', 'equipe', 'fortes', 'êxito', 'fogo']","Motociclista dispensa arma de fogo em perseguição policial na cidade de Bias FortesAté o momento os dois ocupantes da motocicleta não foram localizados.
Leia Mais...Cumprindo operação batida policial, em virtude do carnaval 2019, na cidade de Bias Fortes, a equipe da Polícia Militar foi ao bairro Colônia do Paiol.
No local, os militares viram uma motocicleta (adaptada para trilha), cor azul e preta, sem placa, com dois ocupantes, gerando suspeita da guarnição policial.
Foi realizado acompanhamento da motocicleta, dada ordem de parada com sinais sonoros, entretanto, a ordem não foi obedecida e um dos ocupantes dispensou algo ao solo.
Com Núcleo de Comunicação Organizacional da 13ª RPMREDAÇÃO DO BARBACENAMAIS - Whatsapp (32)9 8862-1874 - Email: [email protected]","http://www.barbacenamais.com.br/policia-mais/62-ocorrencias-policiais/12287-motociclista-dispensa-arma-de-fogo-em-perseguicao-policial-na-cidade-de-bias-fortes
",0
